,Artist,Genres,Popularity,Followers
7572,Big Black,"['alternative rock', 'dance-punk', 'dream pop', 'experimental', 'experimental rock', 'gbvfi', 'grunge', 'hardcore punk', 'indie rock', 'industrial', 'industrial rock', 'lo-fi', 'math rock', 'neo-psychedelic', 'no wave', 'noise pop', 'noise rock', 'post rock', 'post-hardcore', 'post-punk', 'punk', 'punk blues', 'shoegaze', 'slow core', 'space rock', 'uk post-punk']",41,15376.0
7573,Apollo LTD,['indie rockism'],36,1113.0
7574,Simon Damoah,['none'],26,239.0
7575,To Kill A King,"['indie anthem-folk', 'stomp pop']",45,20552.0
7576,Failure Anthem,['none'],35,4308.0
7577,The Pigeon Detectives,"['alt-indie rock', 'britpop', 'dance-punk', 'garage rock', 'indie rock', 'madchester', 'modern rock', 'new rave', 'sheffield indie']",55,60797.0
7578,Emily King,"['deep indie r&b', 'indie r&b', 'neo soul', 'r&b', 'soul', 'urban contemporary']",55,46388.0
7579,14 Iced Bears,"['c86', 'twee pop']",12,592.0
7580,So Below,"['indie poptimism', 'indie psych-rock', 'vapor soul']",38,1381.0
7581,Dj Cutman,"['antiviral pop', 'deep chiptune', 'otacore', 'scorecore', 'video game music']",44,4854.0
7582,Marbles,['e6fi'],8,270.0
7583,Joy Electric,"['christian christmas', 'christian dance', 'christian punk']",19,1912.0
7584,Verse Simmonds,"['alternative r&b', 'dance pop', 'deep pop r&b', 'dwn trap', 'r&b', 'slow game', 'urban contemporary']",60,50342.0
7585,Three Legged Fox,['reggae rock'],45,10858.0
7586,O'Brother,"['dreamo', 'progressive post-hardcore']",37,13464.0
7587,Tycho,"['chillwave', 'downtempo', 'electronic', 'indietronica', 'intelligent dance music']",68,348661.0
7588,Belle & Sebastian,"['alternative rock', 'anti-folk', 'britpop', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'neo-psychedelic', 'new wave', 'pop rock', 'scottish rock', 'singer-songwriter', 'swedish indie rock', 'twee pop']",64,293508.0
7589,Shawn Mendes,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",92,4442546.0
7590,Redeye Empire,['reggae rock'],27,2027.0
7591,Shook,"['filter house', 'future funk', 'nu disco', 'retro electro']",43,13178.0
7592,Brooke White,['idol'],21,2772.0
7593,Vive La Fête,"['alternative dance', 'electroclash', 'new rave', 'synthpop']",35,20897.0
7594,H. Hawkline,"['chamber psych', 'garage psych', 'welsh rock']",32,2152.0
7595,Analog Rebellion,['none'],29,2614.0
7596,Such Gold,"['alternative emo', 'anthem emo', 'melodic hardcore', 'pop punk']",42,20319.0
7597,Rosie Lowe,"['deep indie r&b', 'indie r&b', 'vapor soul']",47,18633.0
7598,Charlee Remitz,['indie poptimism'],30,921.0
7599,Rowlan,"['deep underground hip hop', 'underground pop rap']",50,4695.0
7600,The Soorleys,['indiecoustica'],23,895.0
7601,Oyinda,"['deep indie r&b', 'vapor pop', 'vapor soul']",33,2815.0
7602,Captiva,"['indie psych-rock', 'indie rockism']",41,1523.0
7603,Perfect Pussy,"['indie punk', 'noise rock']",24,11700.0
7604,Billy Bragg,"['alternative country', 'alternative rock', 'anti-folk', 'folk', 'folk punk', 'folk rock', 'folk-pop', 'indie folk', 'permanent wave', 'pop rock', 'roots rock', 'singer-songwriter', 'traditional folk']",58,60717.0
7605,Majical Cloudz,"['indie r&b', 'shiver pop']",50,34199.0
7606,Zendaya,"['dance pop', 'deep pop r&b', 'pop', 'post-teen pop', 'teen pop', 'viral pop']",62,883148.0
7607,Bad Sounds,['alt-indie rock'],46,4674.0
7608,Jaa9 & Onklp,"['norwegian hip hop', 'norwegian indie', 'norwegian pop', 'norwegian rock']",49,15882.0
7609,Carroll,['indie psych-rock'],27,1735.0
7610,Mat.Joe,"['deep disco house', 'deep groove house', 'deep house', 'deep melodic euro house', 'disco house', 'funky tech house', 'groove room', 'house', 'minimal tech house', 'tech house']",49,7755.0
7611,Yoe Mase,"['chillstep', 'tracestep']",48,7150.0
7612,Seinabo Sey,"['pop', 'tropical house']",66,85611.0
7613,Joyner Lucas,"['deep underground hip hop', 'rap', 'underground hip hop']",66,81132.0
7614,Anton Hagman,"['melodipop', 'swedish idol pop', 'swedish pop']",47,4250.0
7615,Joel Cossette,['none'],31,1068.0
7616,Roo Panes,"['acoustic pop', 'chamber pop', 'folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",65,67612.0
7617,The Yawpers,"['deep new americana', 'modern blues']",37,3073.0
7618,The Coronas,"['celtic christmas', 'indie anthem-folk', 'irish rock']",53,31785.0
7619,Boys Age,"['indie garage rock', 'indie psych-rock', 'preverb']",44,8346.0
7620,Maserati,['post rock'],38,12738.0
7621,Cemeteries,['indie dream pop'],38,7100.0
7622,Crowder,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",62,82146.0
7623,Amanda Shires,"['alternative country', 'deep new americana', 'folk', 'new americana', 'outlaw country', 'roots rock', 'texas country']",48,9060.0
7624,Guilty Bystander,['none'],1,24.0
7625,Kalya Scintilla,"['australian dance', 'glitch hop', 'new tribe', 'psychill', 'world fusion']",42,16018.0
7626,MMOTHS,"['ambient idm', 'indie dream pop']",34,17311.0
7627,Pkew Pkew Pkew,"['folk punk', 'indie punk', 'orgcore']",37,3132.0
7628,Zee Avi,"['folk-pop', 'malaysian pop']",50,47392.0
7629,Beats Antique,"['belly dance', 'glitch hop', 'new tribe', 'world fusion']",51,91357.0
7630,Keith Murray,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'turntablism']",50,28853.0
7631,The Wild Wind,"['indie poptimism', 'indie rockism']",32,614.0
7632,Fleurie,['indie poptimism'],61,35255.0
7633,How To Destroy Angels,"['industrial', 'industrial metal', 'industrial rock']",43,43700.0
7634,Faker,['australian alternative rock'],39,3074.0
7635,Karl Wolf,"['alternative r&b', 'canadian pop', 'slow game']",49,9349.0
7636,The Lawrence Arms,"['alternative emo', 'emo', 'folk punk', 'heavy christmas', 'indie punk', 'melodic hardcore', 'orgcore', 'pop punk', 'punk', 'punk christmas', 'ska', 'ska punk', 'skate punk']",49,20189.0
7637,Dirty Sweet,"['deep melodic hard rock', 'modern southern rock']",26,2660.0
7638,The Goo Goo Dolls,"['alternative rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']",74,503586.0
7639,Shirobon,"['chiptune', 'deep chiptune', 'nintendocore', 'retro electro']",41,6698.0
7640,Felt,"['abstract hip hop', 'alternative hip hop', 'underground rap']",43,10298.0
7641,Reckless Kelly,"['alternative country', 'deep texas country', 'outlaw country', 'roots rock', 'texas country']",53,37952.0
7642,Holly Arrowsmith,['none'],26,1316.0
7643,Barclay Crenshaw,['none'],52,5911.0
7644,Lovelite,"['anthem worship', 'christian uplift']",31,6226.0
7645,Schuyler Fisk,"['acoustic pop', 'folk-pop', 'lilith', 'neo mellow']",51,7612.0
7646,Le Flex,['nu disco'],38,894.0
7647,Dance Gavin Dance,"['emo', 'metalcore', 'pixie', 'pop punk', 'progressive post-hardcore', 'screamo']",70,153090.0
7648,Kweku Collins,"['escape room', 'underground hip hop', 'vapor soul']",56,17502.0
7649,Sizzle Bird,"['chillstep', 'substep']",50,8359.0
7650,Sara Groves,"['anthem worship', 'ccm', 'christian alternative rock', 'christian christmas', 'christian music', 'christian rock', 'indiecoustica', 'worship']",46,21579.0
7651,Datarock,"['alternative dance', 'dance-punk', 'indietronica', 'new rave']",44,20505.0
7652,My Latest Novel,['scottish rock'],11,784.0
7653,Lisa Nilsson,"['classic swedish pop', 'europop', 'swedish folk pop', 'swedish idol pop', 'swedish pop']",56,35203.0
7654,Chromatics,"['alternative dance', 'chillwave', 'dance-punk', 'dream pop', 'indie pop', 'indie r&b', 'indietronica', 'new rave', 'nu gaze', 'portland indie', 'synthpop']",62,144092.0
7655,Andrew Judah,['indie psych-rock'],26,1299.0
7656,Swearin',['indie punk'],30,5792.0
7657,Zak Downtown,"['deep underground hip hop', 'underground pop rap']",48,4596.0
7658,The Holdup,"['reggae rock', 'underground pop rap']",55,18438.0
7659,ASTR,"['indie poptimism', 'indie r&b', 'indietronica', 'shimmer pop', 'vapor pop', 'vapor soul']",52,33909.0
7660,Common Market,"['abstract hip hop', 'underground pop rap', 'underground rap']",43,14836.0
7661,Delta Moon,"['acoustic blues', 'blues-rock', 'british blues', 'country blues', 'electric blues', 'modern blues', 'modern southern rock', 'piedmont blues', 'power blues-rock', 'southern rock', 'swamp blues', 'texas blues']",33,2138.0
7662,R.L. Kelly,['none'],27,2032.0
7663,Kyle Reynolds,"['channel pop', 'indiecoustica']",41,1840.0
7664,Third Eye Blind,"['alternative rock', 'modern rock', 'neo mellow', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas', 'rock']",70,334858.0
7665,Lights,"['canadian pop', 'indie poptimism', 'indietronica', 'pop']",65,169484.0
7666,Against Me!,"['emo', 'folk punk', 'melodic hardcore', 'orgcore', 'pop punk', 'punk', 'skate punk']",61,118964.0
7667,Great Gable,['deep australian indie'],37,1138.0
7668,Manatee Commune,"['chillwave', 'indie psych-rock', 'vapor soul', 'vapor twitch']",55,9607.0
7669,Lastlings,"['deep australian indie', 'deep indie r&b', 'vapor soul']",49,5912.0
7670,Kindness,"['alternative dance', 'chillwave', 'indie r&b', 'indietronica', 'new rave']",48,50261.0
7671,The Almighty Defenders,"['garage pop', 'garage rock', 'indie garage rock', 'punk blues']",35,4251.0
7672,Kaminanda,"['glitch hop', 'new tribe', 'psychedelic trance', 'psychill', 'world fusion']",41,10692.0
7673,Annuals,"['dreamo', 'indie pop', 'indie rock', 'modern rock']",25,2443.0
7674,Desperate Journalist,"['alt-indie rock', 'chamber psych', 'garage psych']",35,2904.0
7675,Shannon and The Clams,"['bay area indie', 'freak folk', 'garage pop', 'garage rock', 'indie garage rock', 'indie punk', 'neo-psychedelic', 'noise pop', 'power-pop punk', 'preverb', 'punk blues']",50,31401.0
7676,The Receiving End Of Sirens,"['dreamo', 'post-hardcore', 'progressive post-hardcore', 'screamo']",34,10455.0
7677,Crystalyne,"['pixie', 'pop emo']",34,4218.0
7678,levitation room,"['indie garage rock', 'neo-psychedelic', 'preverb']",42,6920.0
7679,Local Natives,"['chamber pop', 'chillwave', 'folk-pop', 'indie folk', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'neo-psychedelic', 'shimmer pop', 'stomp and holler', 'synthpop']",71,281698.0
7680,Nobody,['wonky'],36,4149.0
7681,The Joy Formidable,"['garage rock', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'welsh rock']",47,72539.0
7682,Griffin House,"['acoustic pop', 'folk christmas', 'folk-pop', 'neo mellow', 'pop christmas']",44,21112.0
7683,Guthrie Brown,['none'],17,342.0
7684,Hanna Järver,"['deep swedish indie pop', 'swedish indie pop', 'swedish indie rock']",38,2026.0
7685,Antarctigo Vespucci,"['alternative emo', 'folk punk', 'indie punk']",33,3521.0
7686,The Reign of Kindo,"['dreamo', 'piano rock', 'progressive post-hardcore']",44,18746.0
7687,Building 429,"['anthem worship', 'ccm', 'christian alternative rock', 'christian christmas', 'christian hip hop', 'christian music', 'christian rock', 'worship']",53,89492.0
7688,Jamestown Revival,"['deep new americana', 'folk-pop', 'indie folk', 'modern blues', 'new americana', 'roots rock', 'stomp and holler']",54,35546.0
7689,Secondhand Serenade,"['emo', 'neo mellow', 'piano rock', 'pixie', 'pop punk', 'pop rock', 'viral pop']",65,265112.0
7690,Patrick Sieben,['vegas indie'],1,51.0
7691,Truckfighters,"['garage rock', 'psychedelic doom', 'retro metal', 'sludge metal', 'stoner metal', 'stoner rock']",47,42552.0
7692,Dead!,['alt-indie rock'],38,5950.0
7693,Vasas flora och fauna,"['classic swedish pop', 'deep swedish indie pop', 'swedish indie pop', 'swedish indie rock']",42,2668.0
7694,Mack Wilds,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'r&b', 'urban contemporary']",50,23144.0
7695,Das Sound Machine,['hollywood'],53,9105.0
7696,Rising Fawn,['none'],6,504.0
7697,Jinja Safari,"['aussietronica', 'australian alternative rock', 'deep australian indie']",35,12425.0
7698,Long Arm,"['abstract beats', 'chillhop', 'ninja', 'substep', 'wonky']",41,9418.0
7699,The Secret Handshake,"['alternative pop rock', 'electropowerpop']",29,5437.0
7700,Talul,['deep euro house'],24,1196.0
7701,The Shacks,['preverb'],46,4948.0
7702,Chipzel,"['chiptune', 'deep chiptune', 'video game music']",40,11342.0
7703,Minks,"['brooklyn indie', 'chillwave', 'grave wave', 'indie dream pop', 'nu gaze']",32,6656.0
7704,Koni,"['deep tropical house', 'tropical house']",55,5190.0
7705,Eve 6,"['alternative metal', 'alternative rock', 'modern rock', 'neo mellow', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas']",60,82279.0
7706,Sundara Karma,"['alt-indie rock', 'indie anthem-folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock']",65,61942.0
7707,Brett Dennen,"['acoustic pop', 'folk-pop', 'indie folk', 'neo mellow', 'new americana', 'pop rock', 'singer-songwriter', 'stomp and holler']",63,101542.0
7708,Jenn Johnson,"['anthem worship', 'christian music', 'deep ccm', 'world worship', 'worship']",62,20047.0
7709,Cups,['none'],14,159.0
7710,FM-84,"['deep chiptune', 'future funk', 'retro electro', 'vaporwave']",51,15136.0
7711,Jeniferever,['post rock'],24,2667.0
7712,Karen O,"['anti-folk', 'folk-pop']",50,57092.0
7713,Karen Dalton,"['anti-folk', 'art rock', 'british folk', 'country rock', 'delta blues', 'folk', 'folk rock', 'folk-pop', 'freak folk', 'new weird america', 'singer-songwriter', 'slow core', 'traditional blues', 'traditional folk']",48,20550.0
7714,Tiny Deaths,"['chillwave', 'indie poptimism', 'indie psych-rock', 'shimmer pop', 'vapor soul']",37,2875.0
7715,David Choi,['viral pop'],50,36250.0
7716,eleventyseven,"['christian alternative rock', 'christian christmas', 'christian rock']",37,6413.0
7717,The Memorials,['none'],13,1044.0
7718,Rebecca & Fiona,"['deep swedish indie pop', 'edm', 'swedish idol pop', 'swedish indie pop', 'swedish indie rock', 'swedish pop']",50,112752.0
7719,Toothless,['alt-indie rock'],35,2997.0
7720,Palace Winter,['chamber psych'],33,4147.0
7721,Shane Harper,"['pop', 'pop christmas', 'post-teen pop', 'teen pop', 'viral pop']",51,81977.0
7722,Brooke Candy,"['dance pop', 'electroclash', 'escape room', 'indie r&b', 'pop', 'strut']",52,49158.0
7723,I'm From Barcelona,"['indie pop', 'swedish alternative rock', 'swedish indie rock']",41,18823.0
7724,Day Old Hate,['none'],4,278.0
7725,Moonrise Nation,['deep new americana'],48,2745.0
7726,Danny Fernandes,"['alternative r&b', 'canadian pop']",39,5140.0
7727,Jimmy Eat World,"['alternative metal', 'alternative rock', 'emo', 'modern rock', 'neo mellow', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas']",71,440285.0
7728,Corey Fox-Fardell,['indie anthem-folk'],39,1493.0
7729,ELIZA,"['folk-pop', 'lilith', 'pop']",67,83825.0
7730,Hooded Fang,"['canadian indie', 'indie garage rock']",33,5714.0
7731,Trigger Hippy,"['modern blues', 'new americana']",30,3722.0
7732,Tara Carosielli,['none'],36,1384.0
7733,Sunset Sons,"['alt-indie rock', 'indie anthem-folk']",49,47224.0
7734,Floex,['deep chiptune'],39,7365.0
7735,Low Roar,"['chamber pop', 'stomp and flutter']",53,52951.0
7736,Ulf Stureson,"['classic swedish pop', 'deep swedish indie pop']",36,431.0
7737,Million Dead,['math pop'],29,5286.0
7738,Phoebe Bridgers,"['chamber pop', 'indie folk']",54,9982.0
7739,The Walkmen,"['alternative rock', 'chamber pop', 'dance-punk', 'folk christmas', 'folk-pop', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'slow core', 'stomp and holler']",54,89689.0
7740,Lewis Capaldi,['none'],65,18967.0
7741,Peter & The Magician,['electrofox'],23,2378.0
7742,Jebediah,"['australian alternative rock', 'australian pop', 'deep australian indie', 'perth indie']",42,8275.0
7743,The Blood Brothers,"['dance-punk', 'mathcore', 'nintendocore', 'noise rock', 'post-hardcore', 'screamo']",39,19090.0
7744,Phoenix,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'synthpop']",74,1146579.0
7745,粟田麻利子/宮崎友紀子/アラン・ベンジー/山下弘治/長谷川ガク,['none'],3,0.0
7746,Sainthood Reps,['none'],15,1912.0
7747,Tobey Rosen,['none'],45,84.0
7748,Palace,"['alt-indie rock', 'indie psych-rock']",57,33398.0
7749,Bryan Scary & the Shredding Tears,['none'],28,506.0
7750,Elephant Revival,"['deep new americana', 'folk-pop', 'indie folk', 'jam band', 'laboratorio', 'new americana', 'progressive bluegrass', 'stomp and holler']",52,42484.0
7751,Dabeull,['nu disco'],42,4552.0
7752,Jon Tron,['antiviral pop'],34,3396.0
7753,Sugababes,"['bubblegum dance', 'dance pop', 'europop', 'pop', 'pop christmas', 'pop rock', 'post-teen pop', 'r&b', 'tropical house', 'uk garage']",63,101709.0
7754,Whiskerman,['bay area indie'],17,553.0
7755,Andy Kong,"['indie anthem-folk', 'indiecoustica']",45,2644.0
7756,Hospitality,"['brooklyn indie', 'stomp pop']",45,21746.0
7757,Smallpools,"['indie pop', 'indie poptimism', 'indie psych-rock', 'indie rockism', 'indietronica', 'la indie', 'metropopolis', 'modern rock', 'shimmer pop']",66,109873.0
7758,Longfellow,['indie anthem-folk'],38,3543.0
7759,Alison Brook,['none'],10,189.0
7760,MS MR,"['indie poptimism', 'indie r&b', 'indietronica', 'metropopolis', 'pop', 'shimmer pop', 'shiver pop', 'synthpop', 'tropical house']",57,201615.0
7761,Chaz Bundick Meets The Mattson 2,"['indie garage rock', 'indietronica', 'neo-psychedelic', 'preverb']",43,4029.0
7762,Thirsty Merc,['australian pop'],48,9776.0
7763,Opus Orange,['none'],38,7835.0
7764,Anamanaguchi,"['chiptune', 'deep chiptune', 'future funk', 'j-dance', 'nintendocore', 'otacore', 'video game music']",56,74942.0
7765,Whitney,"['chamber pop', 'chicago indie', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'preverb']",64,70497.0
7766,Joe Goddard,"['alternative dance', 'chamber psych', 'electronic', 'indietronica', 'new rave']",58,27670.0
7767,MY RED + BLUE,['indiecoustica'],36,851.0
7768,David Keller,"['deep euro house', 'tropical house']",37,3592.0
7769,Sultan + Shepard ,"['big room', 'deep big room', 'deep tropical house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'sky room', 'tropical house']",64,14886.0
7770,Great Caesar,['indiecoustica'],39,4159.0
7771,Fair To Midland,['alternative metal'],44,20527.0
7772,TĀLĀ,['deep indie r&b'],38,9140.0
7773,Paper Tiger,['abstract hip hop'],34,3509.0
